Column1;Content ID;ReactionType;Categorie;Contentype;Sentiment ;Score;Catégory Unique; Total Score ;Datetime;
262;0be59876-d70c-486c-8e0b-a06bef7a2cd6;worried;tennis;GIF;negative;12;;0;09/01/2021;
263;0be59876-d70c-486c-8e0b-a06bef7a2cd6;indifferent;tennis;GIF;neutral;20;;0;19/09/2020;
264;0be59876-d70c-486c-8e0b-a06bef7a2cd6;super love;tennis;GIF;positive;75;;0;29/05/2021;
265;0be59876-d70c-486c-8e0b-a06bef7a2cd6;worried;tennis;GIF;negative;12;;0;15/05/2021;
266;0be59876-d70c-486c-8e0b-a06bef7a2cd6;intrigued;tennis;GIF;positive;45;;0;15/08/2020;
267;0be59876-d70c-486c-8e0b-a06bef7a2cd6;disgust;tennis;GIF;negative;0;;0;31/03/2021;
268;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;tennis;GIF;neutral;35;;0;15/02/2021;
269;0be59876-d70c-486c-8e0b-a06bef7a2cd6;scared;tennis;GIF;negative;15;;0;29/03/2021;
270;0be59876-d70c-486c-8e0b-a06bef7a2cd6;scared;tennis;GIF;negative;15;;0;29/07/2020;
271;0be59876-d70c-486c-8e0b-a06bef7a2cd6;hate;tennis;GIF;negative;5;;0;08/05/2021;
272;0be59876-d70c-486c-8e0b-a06bef7a2cd6;heart;tennis;GIF;positive;60;;0;06/11/2020;
273;0be59876-d70c-486c-8e0b-a06bef7a2cd6;super love;tennis;GIF;positive;75;;0;25/07/2020;
274;0be59876-d70c-486c-8e0b-a06bef7a2cd6;worried;tennis;GIF;negative;12;;0;04/12/2020;
275;0be59876-d70c-486c-8e0b-a06bef7a2cd6;super love;tennis;GIF;positive;75;;0;22/09/2020;
276;0be59876-d70c-486c-8e0b-a06bef7a2cd6;hate;tennis;GIF;negative;5;;0;05/07/2020;
277;0be59876-d70c-486c-8e0b-a06bef7a2cd6;want;tennis;GIF;positive;70;;0;20/10/2020;
278;0be59876-d70c-486c-8e0b-a06bef7a2cd6;heart;tennis;GIF;positive;60;;0;11/01/2021;
279;0be59876-d70c-486c-8e0b-a06bef7a2cd6;want;tennis;GIF;positive;70;;0;28/02/2021;
280;0be59876-d70c-486c-8e0b-a06bef7a2cd6;intrigued;tennis;GIF;positive;45;;0;06/12/2020;
281;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;tennis;GIF;neutral;35;;0;05/05/2021;
282;0be59876-d70c-486c-8e0b-a06bef7a2cd6;interested;tennis;GIF;positive;30;;0;27/08/2020;
283;0be59876-d70c-486c-8e0b-a06bef7a2cd6;heart;tennis;GIF;positive;60;;0;15/10/2020;
284;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;tennis;GIF;neutral;35;;0;15/01/2021;
285;0be59876-d70c-486c-8e0b-a06bef7a2cd6;intrigued;tennis;GIF;positive;45;;0;01/03/2021;
286;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;tennis;GIF;neutral;35;;0;28/11/2020;
287;0be59876-d70c-486c-8e0b-a06bef7a2cd6;heart;tennis;GIF;positive;60;;0;26/06/2020;
288;0be59876-d70c-486c-8e0b-a06bef7a2cd6;cherish;tennis;GIF;positive;70;;0;30/12/2020;
289;0be59876-d70c-486c-8e0b-a06bef7a2cd6;super love;tennis;GIF;positive;75;;0;14/02/2021;
290;0be59876-d70c-486c-8e0b-a06bef7a2cd6;cherish;tennis;GIF;positive;70;;0;27/03/2021;
291;0be59876-d70c-486c-8e0b-a06bef7a2cd6;dislike;tennis;GIF;negative;10;;0;23/08/2020;
292;0be59876-d70c-486c-8e0b-a06bef7a2cd6;heart;tennis;GIF;positive;60;;0;09/11/2020;
293;0be59876-d70c-486c-8e0b-a06bef7a2cd6;hate;tennis;GIF;negative;5;;0;12/05/2021;
294;0be59876-d70c-486c-8e0b-a06bef7a2cd6;hate;tennis;GIF;negative;5;;0;15/04/2021;
295;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;tennis;GIF;neutral;35;;0;16/08/2020;
296;0be59876-d70c-486c-8e0b-a06bef7a2cd6;disgust;tennis;GIF;negative;0;;0;11/09/2020;
297;0be59876-d70c-486c-8e0b-a06bef7a2cd6;intrigued;tennis;GIF;positive;45;;0;13/04/2021;
298;0be59876-d70c-486c-8e0b-a06bef7a2cd6;cherish;tennis;GIF;positive;70;;0;13/12/2020;
299;0be59876-d70c-486c-8e0b-a06bef7a2cd6;dislike;tennis;GIF;negative;10;;0;03/12/2020;
300;0be59876-d70c-486c-8e0b-a06bef7a2cd6;disgust;tennis;GIF;negative;0;;0;13/10/2020;
301;0be59876-d70c-486c-8e0b-a06bef7a2cd6;want;tennis;GIF;positive;70;;0;04/12/2020;
302;0be59876-d70c-486c-8e0b-a06bef7a2cd6;peeking;tennis;GIF;neutral;35;;0;25/01/2021;
303;0be59876-d70c-486c-8e0b-a06bef7a2cd6;hate;tennis;GIF;negative;5;;0;04/05/2021;
304;0be59876-d70c-486c-8e0b-a06bef7a2cd6;disgust;tennis;GIF;negative;0;;0;23/07/2020;
306;81abd65a-3b76-4574-a0a7-db6bf7184ae2;love;food;video;positive;65;;0;06/01/2021;
307;81abd65a-3b76-4574-a0a7-db6bf7184ae2;worried;food;video;negative;12;;0;21/10/2020;
308;81abd65a-3b76-4574-a0a7-db6bf7184ae2;worried;food;video;negative;12;;0;23/02/2021;
309;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;food;video;positive;75;;0;26/01/2021;
310;81abd65a-3b76-4574-a0a7-db6bf7184ae2;peeking;food;video;neutral;35;;0;18/12/2020;
311;81abd65a-3b76-4574-a0a7-db6bf7184ae2;indifferent;food;video;neutral;20;;0;23/05/2021;
312;81abd65a-3b76-4574-a0a7-db6bf7184ae2;worried;food;video;negative;12;;0;31/10/2020;
313;81abd65a-3b76-4574-a0a7-db6bf7184ae2;indifferent;food;video;neutral;20;;0;20/02/2021;
314;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;food;video;positive;75;;0;28/10/2020;
315;81abd65a-3b76-4574-a0a7-db6bf7184ae2;peeking;food;video;neutral;35;;0;30/08/2020;
316;81abd65a-3b76-4574-a0a7-db6bf7184ae2;disgust;food;video;negative;0;;0;08/12/2020;
317;81abd65a-3b76-4574-a0a7-db6bf7184ae2;scared;food;video;negative;15;;0;04/11/2020;
318;81abd65a-3b76-4574-a0a7-db6bf7184ae2;scared;food;video;negative;15;;0;24/08/2020;
319;81abd65a-3b76-4574-a0a7-db6bf7184ae2;disgust;food;video;negative;0;;0;05/01/2021;
320;81abd65a-3b76-4574-a0a7-db6bf7184ae2;adore;food;video;positive;72;;0;28/02/2021;
321;81abd65a-3b76-4574-a0a7-db6bf7184ae2;dislike;food;video;negative;10;;0;22/09/2020;
322;81abd65a-3b76-4574-a0a7-db6bf7184ae2;disgust;food;video;negative;0;;0;08/11/2020;
323;81abd65a-3b76-4574-a0a7-db6bf7184ae2;love;food;video;positive;65;;0;26/10/2020;
324;81abd65a-3b76-4574-a0a7-db6bf7184ae2;heart;food;video;positive;60;;0;04/11/2020;
325;81abd65a-3b76-4574-a0a7-db6bf7184ae2;love;food;video;positive;65;;0;31/05/2021;
326;81abd65a-3b76-4574-a0a7-db6bf7184ae2;peeking;food;video;neutral;35;;0;07/03/2021;
327;81abd65a-3b76-4574-a0a7-db6bf7184ae2;intrigued;food;video;positive;45;;0;17/06/2021;
328;81abd65a-3b76-4574-a0a7-db6bf7184ae2;intrigued;food;video;positive;45;;0;27/07/2020;
329;81abd65a-3b76-4574-a0a7-db6bf7184ae2;disgust;food;video;negative;0;;0;19/04/2021;
330;81abd65a-3b76-4574-a0a7-db6bf7184ae2;like;food;video;positive;50;;0;05/10/2020;
331;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;food;video;positive;75;;0;28/09/2020;
332;81abd65a-3b76-4574-a0a7-db6bf7184ae2;dislike;food;video;negative;10;;0;25/02/2021;
333;81abd65a-3b76-4574-a0a7-db6bf7184ae2;heart;food;video;positive;60;;0;24/12/2020;
334;81abd65a-3b76-4574-a0a7-db6bf7184ae2;heart;food;video;positive;60;;0;15/06/2021;
335;81abd65a-3b76-4574-a0a7-db6bf7184ae2;dislike;food;video;negative;10;;0;03/05/2021;
336;81abd65a-3b76-4574-a0a7-db6bf7184ae2;intrigued;food;video;positive;45;;0;12/02/2021;
337;81abd65a-3b76-4574-a0a7-db6bf7184ae2;adore;food;video;positive;72;;0;31/08/2020;
338;81abd65a-3b76-4574-a0a7-db6bf7184ae2;indifferent;food;video;neutral;20;;0;11/01/2021;
339;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;food;video;positive;75;;0;02/08/2020;
340;81abd65a-3b76-4574-a0a7-db6bf7184ae2;disgust;food;video;negative;0;;0;18/10/2020;
341;81abd65a-3b76-4574-a0a7-db6bf7184ae2;peeking;food;video;neutral;35;;0;28/03/2021;
342;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;food;video;positive;75;;0;11/02/2021;
343;81abd65a-3b76-4574-a0a7-db6bf7184ae2;heart;food;video;positive;60;;0;12/08/2020;
344;81abd65a-3b76-4574-a0a7-db6bf7184ae2;scared;food;video;negative;15;;0;07/01/2021;
345;81abd65a-3b76-4574-a0a7-db6bf7184ae2;interested;food;video;positive;30;;0;27/10/2020;
346;81abd65a-3b76-4574-a0a7-db6bf7184ae2;scared;food;video;negative;15;;0;19/02/2021;
347;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;food;video;positive;75;;0;08/06/2021;
348;81abd65a-3b76-4574-a0a7-db6bf7184ae2;like;food;video;positive;50;;0;18/10/2020;
349;81abd65a-3b76-4574-a0a7-db6bf7184ae2;super love;food;video;positive;75;;0;05/11/2020;
350;81abd65a-3b76-4574-a0a7-db6bf7184ae2;intrigued;food;video;positive;45;;0;16/08/2020;
351;81abd65a-3b76-4574-a0a7-db6bf7184ae2;scared;food;video;negative;15;;0;14/10/2020;
352;81abd65a-3b76-4574-a0a7-db6bf7184ae2;peeking;food;video;neutral;35;;0;01/04/2021;
353;81abd65a-3b76-4574-a0a7-db6bf7184ae2;like;food;video;positive;50;;0;25/09/2020;
355;e6ee2244-9382-49a9-8cbf-fa54aaaa2392;intrigued;travel;audio;positive;45;;0;03/03/2021;
357;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;interested;fitness;GIF;positive;30;;0;30/10/2020;
358;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;like;fitness;GIF;positive;50;;0;12/02/2021;
359;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;disgust;fitness;GIF;negative;0;;0;08/02/2021;
360;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;interested;fitness;GIF;positive;30;;0;02/04/2021;
361;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;worried;fitness;GIF;negative;12;;0;30/06/2020;
362;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;worried;fitness;GIF;negative;12;;0;22/10/2020;
363;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;indifferent;fitness;GIF;neutral;20;;0;16/06/2021;
364;7ffd0a82-4a0a-4527-a4d6-e251b756bac7;cherish;fitness;GIF;positive;70;;0;10/08/2020;
366;f332d362-dc48-46c2-a64b-641157c0987e;adore;soccer;GIF;positive;72;;0;26/07/2020;
367;f332d362-dc48-46c2-a64b-641157c0987e;interested;soccer;GIF;positive;30;;0;12/12/2020;
368;f332d362-dc48-46c2-a64b-641157c0987e;want;soccer;GIF;positive;70;;0;21/08/2020;
369;f332d362-dc48-46c2-a64b-641157c0987e;indifferent;soccer;GIF;neutral;20;;0;31/05/2021;
370;f332d362-dc48-46c2-a64b-641157c0987e;indifferent;soccer;GIF;neutral;20;;0;14/02/2021;
371;f332d362-dc48-46c2-a64b-641157c0987e;disgust;soccer;GIF;negative;0;;0;15/02/2021;
373;a2e93b29-9259-4092-a4d7-62d5e823bb74;hate;public speaking;video;negative;5;;0;08/09/2020;
374;a2e93b29-9259-4092-a4d7-62d5e823bb74;worried;public speaking;video;negative;12;;0;28/10/2020;
375;a2e93b29-9259-4092-a4d7-62d5e823bb74;interested;public speaking;video;positive;30;;0;21/11/2020;
376;a2e93b29-9259-4092-a4d7-62d5e823bb74;scared;public speaking;video;negative;15;;0;16/10/2020;
377;a2e93b29-9259-4092-a4d7-62d5e823bb74;hate;public speaking;video;negative;5;;0;08/01/2021;
378;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;public speaking;video;positive;70;;0;07/09/2020;
379;a2e93b29-9259-4092-a4d7-62d5e823bb74;hate;public speaking;video;negative;5;;0;26/01/2021;
380;a2e93b29-9259-4092-a4d7-62d5e823bb74;worried;public speaking;video;negative;12;;0;15/09/2020;
381;a2e93b29-9259-4092-a4d7-62d5e823bb74;love;public speaking;video;positive;65;;0;09/11/2020;
382;a2e93b29-9259-4092-a4d7-62d5e823bb74;like;public speaking;video;positive;50;;0;03/09/2020;
383;a2e93b29-9259-4092-a4d7-62d5e823bb74;indifferent;public speaking;video;neutral;20;;0;01/02/2021;
384;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;public speaking;video;positive;70;;0;14/04/2021;
385;a2e93b29-9259-4092-a4d7-62d5e823bb74;love;public speaking;video;positive;65;;0;12/01/2021;
386;a2e93b29-9259-4092-a4d7-62d5e823bb74;dislike;public speaking;video;negative;10;;0;02/11/2020;
387;a2e93b29-9259-4092-a4d7-62d5e823bb74;heart;public speaking;video;positive;60;;0;08/03/2021;
388;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;public speaking;video;positive;70;;0;14/09/2020;
389;a2e93b29-9259-4092-a4d7-62d5e823bb74;dislike;public speaking;video;negative;10;;0;28/07/2020;
390;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;public speaking;video;positive;70;;0;30/06/2020;
391;a2e93b29-9259-4092-a4d7-62d5e823bb74;adore;public speaking;video;positive;72;;0;26/01/2021;
392;a2e93b29-9259-4092-a4d7-62d5e823bb74;cherish;public speaking;video;positive;70;;0;30/06/2020;
393;a2e93b29-9259-4092-a4d7-62d5e823bb74;adore;public speaking;video;positive;72;;0;19/05/2021;
394;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;public speaking;video;positive;70;;0;11/03/2021;
395;a2e93b29-9259-4092-a4d7-62d5e823bb74;want;public speaking;video;positive;70;;0;17/10/2020;
396;a2e93b29-9259-4092-a4d7-62d5e823bb74;adore;public speaking;video;positive;72;;0;12/04/2021;
397;a2e93b29-9259-4092-a4d7-62d5e823bb74;hate;public speaking;video;negative;5;;0;25/11/2020;
398;a2e93b29-9259-4092-a4d7-62d5e823bb74;disgust;public speaking;video;negative;0;;0;09/06/2021;
399;a2e93b29-9259-4092-a4d7-62d5e823bb74;peeking;public speaking;video;neutral;35;;0;20/05/2021;
400;a2e93b29-9259-4092-a4d7-62d5e823bb74;hate;public speaking;video;negative;5;;0;30/09/2020;
401;a2e93b29-9259-4092-a4d7-62d5e823bb74;super love;public speaking;video;positive;75;;0;07/10/2020;
402;a2e93b29-9259-4092-a4d7-62d5e823bb74;scared;public speaking;video;negative;15;;0;07/10/2020;
403;a2e93b29-9259-4092-a4d7-62d5e823bb74;scared;public speaking;video;negative;15;;0;11/01/2021;
404;a2e93b29-9259-4092-a4d7-62d5e823bb74;disgust;public speaking;video;negative;0;;0;26/12/2020;
405;a2e93b29-9259-4092-a4d7-62d5e823bb74;disgust;public speaking;video;negative;0;;0;15/06/2021;
406;a2e93b29-9259-4092-a4d7-62d5e823bb74;scared;public speaking;video;negative;15;;0;21/05/2021;
407;a2e93b29-9259-4092-a4d7-62d5e823bb74;intrigued;public speaking;video;positive;45;;0;14/11/2020;
408;a2e93b29-9259-4092-a4d7-62d5e823bb74;super love;public speaking;video;positive;75;;0;05/05/2021;
409;a2e93b29-9259-4092-a4d7-62d5e823bb74;interested;public speaking;video;positive;30;;0;17/08/2020;
410;a2e93b29-9259-4092-a4d7-62d5e823bb74;intrigued;public speaking;video;positive;45;;0;31/12/2020;
412;9b3a6d30-48e8-476c-82be-9031524bd04d;disgust;food;video;negative;0;;0;21/11/2020;
413;9b3a6d30-48e8-476c-82be-9031524bd04d;hate;food;video;negative;5;;0;05/10/2020;
414;9b3a6d30-48e8-476c-82be-9031524bd04d;cherish;food;video;positive;70;;0;28/05/2021;
415;9b3a6d30-48e8-476c-82be-9031524bd04d;hate;food;video;negative;5;;0;12/01/2021;
416;9b3a6d30-48e8-476c-82be-9031524bd04d;scared;food;video;negative;15;;0;20/02/2021;
417;9b3a6d30-48e8-476c-82be-9031524bd04d;intrigued;food;video;positive;45;;0;14/07/2020;
418;9b3a6d30-48e8-476c-82be-9031524bd04d;worried;food;video;negative;12;;0;05/06/2021;
419;9b3a6d30-48e8-476c-82be-9031524bd04d;want;food;video;positive;70;;0;23/03/2021;
420;9b3a6d30-48e8-476c-82be-9031524bd04d;cherish;food;video;positive;70;;0;18/05/2021;
421;9b3a6d30-48e8-476c-82be-9031524bd04d;scared;food;video;negative;15;;0;31/08/2020;
422;9b3a6d30-48e8-476c-82be-9031524bd04d;like;food;video;positive;50;;0;04/06/2021;
423;9b3a6d30-48e8-476c-82be-9031524bd04d;disgust;food;video;negative;0;;0;01/01/2021;
424;9b3a6d30-48e8-476c-82be-9031524bd04d;dislike;food;video;negative;10;;0;29/05/2021;
425;9b3a6d30-48e8-476c-82be-9031524bd04d;interested;food;video;positive;30;;0;18/07/2020;
426;9b3a6d30-48e8-476c-82be-9031524bd04d;adore;food;video;positive;72;;0;07/11/2020;
427;9b3a6d30-48e8-476c-82be-9031524bd04d;like;food;video;positive;50;;0;11/08/2020;
428;9b3a6d30-48e8-476c-82be-9031524bd04d;dislike;food;video;negative;10;;0;24/07/2020;
429;9b3a6d30-48e8-476c-82be-9031524bd04d;scared;food;video;negative;15;;0;08/10/2020;
430;9b3a6d30-48e8-476c-82be-9031524bd04d;indifferent;food;video;neutral;20;;0;05/02/2021;
431;9b3a6d30-48e8-476c-82be-9031524bd04d;indifferent;food;video;neutral;20;;0;09/11/2020;
432;9b3a6d30-48e8-476c-82be-9031524bd04d;interested;food;video;positive;30;;0;26/07/2020;
433;9b3a6d30-48e8-476c-82be-9031524bd04d;like;food;video;positive;50;;0;19/05/2021;
434;9b3a6d30-48e8-476c-82be-9031524bd04d;super love;food;video;positive;75;;0;15/11/2020;
435;9b3a6d30-48e8-476c-82be-9031524bd04d;worried;food;video;negative;12;;0;04/02/2021;
436;9b3a6d30-48e8-476c-82be-9031524bd04d;intrigued;food;video;positive;45;;0;01/08/2020;
437;9b3a6d30-48e8-476c-82be-9031524bd04d;super love;food;video;positive;75;;0;22/09/2020;
439;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;adore;tennis;video;positive;72;;0;21/05/2021;
440;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;peeking;tennis;video;neutral;35;;0;25/02/2021;
441;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;disgust;tennis;video;negative;0;;0;10/04/2021;
442;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;worried;tennis;video;negative;12;;0;06/04/2021;
443;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;worried;tennis;video;negative;12;;0;05/04/2021;
444;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;disgust;tennis;video;negative;0;;0;14/12/2020;
445;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;heart;tennis;video;positive;60;;0;06/03/2021;
446;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;hate;tennis;video;negative;5;;0;12/10/2020;
447;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;like;tennis;video;positive;50;;0;14/11/2020;
448;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;scared;tennis;video;negative;15;;0;07/06/2021;
449;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;hate;tennis;video;negative;5;;0;13/02/2021;
450;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;love;tennis;video;positive;65;;0;08/05/2021;
451;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;scared;tennis;video;negative;15;;0;20/11/2020;
452;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;want;tennis;video;positive;70;;0;18/07/2020;
453;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;love;tennis;video;positive;65;;0;27/08/2020;
454;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;dislike;tennis;video;negative;10;;0;29/09/2020;
455;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;like;tennis;video;positive;50;;0;17/08/2020;
456;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;want;tennis;video;positive;70;;0;16/08/2020;
457;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;like;tennis;video;positive;50;;0;06/07/2020;
458;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;heart;tennis;video;positive;60;;0;22/07/2020;
459;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;scared;tennis;video;negative;15;;0;16/05/2021;
460;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;love;tennis;video;positive;65;;0;20/05/2021;
461;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;hate;tennis;video;negative;5;;0;11/02/2021;
462;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;intrigued;tennis;video;positive;45;;0;03/08/2020;
463;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;want;tennis;video;positive;70;;0;18/09/2020;
464;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;hate;tennis;video;negative;5;;0;27/03/2021;
465;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;dislike;tennis;video;negative;10;;0;13/07/2020;
466;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;super love;tennis;video;positive;75;;0;19/01/2021;
467;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;want;tennis;video;positive;70;;0;30/04/2021;
468;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;like;tennis;video;positive;50;;0;04/04/2021;
469;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;indifferent;tennis;video;neutral;20;;0;03/02/2021;
470;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;disgust;tennis;video;negative;0;;0;06/10/2020;
471;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;interested;tennis;video;positive;30;;0;07/11/2020;
472;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;dislike;tennis;video;negative;10;;0;22/12/2020;
473;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;indifferent;tennis;video;neutral;20;;0;20/03/2021;
474;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;intrigued;tennis;video;positive;45;;0;14/08/2020;
475;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;intrigued;tennis;video;positive;45;;0;20/09/2020;
476;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;scared;tennis;video;negative;15;;0;20/12/2020;
477;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;adore;tennis;video;positive;72;;0;08/05/2021;
478;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;peeking;tennis;video;neutral;35;;0;23/10/2020;
479;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;disgust;tennis;video;negative;0;;0;27/08/2020;
480;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;cherish;tennis;video;positive;70;;0;23/05/2021;
481;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;love;tennis;video;positive;65;;0;27/11/2020;
482;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;super love;tennis;video;positive;75;;0;16/04/2021;
483;850fe90d-47d6-4eb7-b9c8-810afcb99ce9;hate;tennis;video;negative;5;;0;29/05/2021;
485;baa2db00-81ba-4c34-b17d-dd950bfa133b;worried;soccer;GIF;negative;12;;0;27/10/2020;
486;baa2db00-81ba-4c34-b17d-dd950bfa133b;intrigued;soccer;GIF;positive;45;;0;03/04/2021;
487;baa2db00-81ba-4c34-b17d-dd950bfa133b;dislike;soccer;GIF;negative;10;;0;29/06/2020;
488;baa2db00-81ba-4c34-b17d-dd950bfa133b;hate;soccer;GIF;negative;5;;0;24/09/2020;
489;baa2db00-81ba-4c34-b17d-dd950bfa133b;disgust;soccer;GIF;negative;0;;0;13/09/2020;
490;baa2db00-81ba-4c34-b17d-dd950bfa133b;disgust;soccer;GIF;negative;0;;0;19/08/2020;
491;baa2db00-81ba-4c34-b17d-dd950bfa133b;cherish;soccer;GIF;positive;70;;0;11/05/2021;
492;baa2db00-81ba-4c34-b17d-dd950bfa133b;indifferent;soccer;GIF;neutral;20;;0;02/04/2021;
493;baa2db00-81ba-4c34-b17d-dd950bfa133b;cherish;soccer;GIF;positive;70;;0;22/09/2020;
494;baa2db00-81ba-4c34-b17d-dd950bfa133b;scared;soccer;GIF;negative;15;;0;05/08/2020;
495;baa2db00-81ba-4c34-b17d-dd950bfa133b;indifferent;soccer;GIF;neutral;20;;0;15/12/2020;
496;baa2db00-81ba-4c34-b17d-dd950bfa133b;love;soccer;GIF;positive;65;;0;28/05/2021;
497;baa2db00-81ba-4c34-b17d-dd950bfa133b;love;soccer;GIF;positive;65;;0;09/06/2021;
498;baa2db00-81ba-4c34-b17d-dd950bfa133b;cherish;soccer;GIF;positive;70;;0;07/09/2020;
499;baa2db00-81ba-4c34-b17d-dd950bfa133b;dislike;soccer;GIF;negative;10;;0;08/08/2020;
500;baa2db00-81ba-4c34-b17d-dd950bfa133b;like;soccer;GIF;positive;50;;0;19/12/2020;
501;baa2db00-81ba-4c34-b17d-dd950bfa133b;hate;soccer;GIF;negative;5;;0;24/05/2021;
502;baa2db00-81ba-4c34-b17d-dd950bfa133b;worried;soccer;GIF;negative;12;;0;26/01/2021;
503;baa2db00-81ba-4c34-b17d-dd950bfa133b;super love;soccer;GIF;positive;75;;0;30/10/2020;
504;baa2db00-81ba-4c34-b17d-dd950bfa133b;heart;soccer;GIF;positive;60;;0;13/06/2021;
505;baa2db00-81ba-4c34-b17d-dd950bfa133b;interested;soccer;GIF;positive;30;;0;18/12/2020;
506;baa2db00-81ba-4c34-b17d-dd950bfa133b;scared;soccer;GIF;negative;15;;0;21/07/2020;
507;baa2db00-81ba-4c34-b17d-dd950bfa133b;like;soccer;GIF;positive;50;;0;05/02/2021;
508;baa2db00-81ba-4c34-b17d-dd950bfa133b;cherish;soccer;GIF;positive;70;;0;10/12/2020;
509;baa2db00-81ba-4c34-b17d-dd950bfa133b;love;soccer;GIF;positive;65;;0;26/09/2020;
510;baa2db00-81ba-4c34-b17d-dd950bfa133b;want;soccer;GIF;positive;70;;0;13/01/2021;
511;baa2db00-81ba-4c34-b17d-dd950bfa133b;like;soccer;GIF;positive;50;;0;12/11/2020;
512;baa2db00-81ba-4c34-b17d-dd950bfa133b;disgust;soccer;GIF;negative;0;;0;09/03/2021;
513;baa2db00-81ba-4c34-b17d-dd950bfa133b;heart;soccer;GIF;positive;60;;0;18/05/2021;
514;baa2db00-81ba-4c34-b17d-dd950bfa133b;super love;soccer;GIF;positive;75;;0;12/06/2021;
